qi	z3,z4,z6,z7	rank	graph_sigma	n_classes	min_n_good	argmin_z2,z5,z8	n_fallback	n_unsaturated
18936	1,9,26,25	2	0	19683	256	6,10,25	0	0
18937	1,10,26,25	2	0	19683	254	7,11,20	0	0
18938	1,11,26,25	2	0	19683	258	25,1,8	0	0
18939	1,12,26,25	2	0	19683	253	20,11,23	0	0
18940	1,13,26,25	2	0	19683	255	15,4,0	0	0
18941	1,14,26,25	2	0	19683	253	11,21,15	0	0
18942	1,15,26,25	2	0	19683	253	25,13,15	0	0
18943	1,16,26,25	2	0	19683	269	4,2,26	0	0
18944	1,17,26,25	2	0	19683	256	21,14,16	0	0
18945	1,18,26,25	1	0	19683	256	7,22,4	0	0
18946	1,19,26,25	2	0	19683	259	11,2,15	0	0
18947	1,20,26,25	2	0	19683	255	12,15,5	0	0
18948	1,21,26,25	2	0	19683	258	19,5,24	0	0
18949	1,22,26,25	2	0	19683	253	26,23,9	0	0
18950	1,23,26,25	2	0	19683	258	22,22,12	0	0
18951	1,24,26,25	2	0	19683	256	17,24,16	0	0
18952	1,25,26,25	2	0	19683	252	19,18,10	0	0
18953	1,26,26,25	2	0	19683	252	3,22,21	0	0
18954	1,0,0,26	2	0	19683	266	3,10,25	0	0
18955	1,1,0,26	2	0	19683	252	8,1,11	0	0
18956	1,2,0,26	2	0	19683	252	4,1,19	0	0
18957	1,3,0,26	2	0	19683	253	14,7,12	0	0
18958	1,4,0,26	2	0	19683	252	17,16,16	0	0
18959	1,5,0,26	2	0	19683	255	25,8,15	0	0
18960	1,6,0,26	2	0	19683	253	25,7,24	0	0
18961	1,7,0,26	2	0	19683	255	14,8,21	0	0
18962	1,8,0,26	2	0	19683	252	22,16,23	0	0
18963	1,9,0,26	2	0	19683	256	10,8,25	0	0
18964	1,10,0,26	2	0	19683	256	12,14,2	0	0
18965	1,11,0,26	2	0	19683	253	10,7,11	0	0
18966	1,12,0,26	2	0	19683	252	26,20,12	0	0
18967	1,13,0,26	2	0	19683	255	12,24,22	0	0
18968	1,14,0,26	2	0	19683	253	12,7,23	0	0
18969	1,15,0,26	2	0	19683	256	14,24,9	0	0
18970	1,16,0,26	2	0	19683	255	20,14,3	0	0
18971	1,17,0,26	2	0	19683	254	3,10,12	0	0
18972	1,18,0,26	2	0	19683	256	20,8,14	0	0
18973	1,19,0,26	2	0	19683	253	20,7,19	0	0
18974	1,20,0,26	2	0	19683	256	24,14,1	0	0
18975	1,21,0,26	2	0	19683	256	25,24,18	0	0
18976	1,22,0,26	2	0	19683	254	6,10,24	0	0
18977	1,23,0,26	2	0	19683	255	10,14,6	0	0
18978	1,24,0,26	2	0	19683	252	13,20,24	0	0
18979	1,25,0,26	2	0	19683	253	24,7,16	0	0
18980	1,26,0,26	2	0	19683	255	24,24,17	0	0
18981	1,0,1,26	2	0	19683	252	8,4,3	0	0
18982	1,1,1,26	2	0	19683	253	9,3,16	0	0
18983	1,2,1,26	2	0	19683	266	4,20,22	0	0
18984	1,3,1,26	2	0	19683	255	22,16,25	0	0
18985	1,4,1,26	2	0	19683	258	3,23,24	0	0
18986	1,5,1,26	2	0	19683	252	2,14,2	0	0
18987	1,6,1,26	2	0	19683	253	5,12,18	0	0
18988	1,7,1,26	2	0	19683	254	3,24,8	0	0
18989	1,8,1,26	2	0	19683	255	10,22,18	0	0
18990	1,9,1,26	2	0	19683	252	20,22,9	0	0
18991	1,10,1,26	2	0	19683	255	10,0,5	0	0
18992	1,11,1,26	2	0	19683	259	3,0,7	0	0
18993	1,12,1,26	2	0	19683	254	14,7,6	0	0
18994	1,13,1,26	2	0	19683	258	21,15,3	0	0
18995	1,14,1,26	2	0	19683	258	16,4,13	0	0
18996	1,15,1,26	2	0	19683	258	12,4,9	0	0
18997	1,16,1,26	2	0	19683	253	1,5,13	0	0
18998	1,17,1,26	2	0	19683	258	1,25,2	0	0
18999	1,18,1,26	2	0	19683	255	18,22,26	0	0
19000	1,19,1,26	2	0	19683	253	8,0,21	0	0
19001	1,20,1,26	2	0	19683	252	11,23,15	0	0
19002	1,21,1,26	2	0	19683	255	21,11,25	0	0
19003	1,22,1,26	2	0	19683	259	10,2,22	0	0
19004	1,23,1,26	2	0	19683	247	5,18,17	0	0
19005	1,24,1,26	2	0	19683	255	9,24,7	0	0
19006	1,25,1,26	2	0	19683	259	24,8,0	0	0
19007	1,26,1,26	1	0	19683	256	19,7,0	0	0
19008	1,0,2,26	2	0	19683	252	4,4,6	0	0
19009	1,1,2,26	2	0	19683	266	4,25,4	0	0
19010	1,2,2,26	2	0	19683	253	18,3,23	0	0
19011	1,3,2,26	2	0	19683	253	7,12,9	0	0
19012	1,4,2,26	2	0	19683	255	20,22,9	0	0
19013	1,5,2,26	2	0	19683	254	6,24,4	0	0
19014	1,6,2,26	2	0	19683	255	17,16,14	0	0
19015	1,7,2,26	2	0	19683	252	1,14,1	0	0
19016	1,8,2,26	2	0	19683	258	6,23,12	0	0
19017	1,9,2,26	2	0	19683	255	9,22,13	0	0
19018	1,10,2,26	2	0	19683	252	19,23,21	0	0
19019	1,11,2,26	2	0	19683	253	4,0,15	0	0
19020	1,12,2,26	2	0	19683	255	18,24,5	0	0
19021	1,13,2,26	1	0	19683	256	11,7,0	0	0
19022	1,14,2,26	2	0	19683	259	12,8,0	0	0
19023	1,15,2,26	2	0	19683	255	15,11,14	0	0
19024	1,16,2,26	2	0	19683	247	7,18,22	0	0
19025	1,17,2,26	2	0	19683	259	20,2,17	0	0
19026	1,18,2,26	2	0	19683	252	10,22,18	0	0
19027	1,19,2,26	2	0	19683	259	6,0,5	0	0
19028	1,20,2,26	2	0	19683	255	20,0,7	0	0
19029	1,21,2,26	2	0	19683	258	24,4,18	0	0
19030	1,22,2,26	2	0	19683	258	2,25,1	0	0
19031	1,23,2,26	2	0	19683	253	2,5,26	0	0
19032	1,24,2,26	2	0	19683	254	11,19,15	0	0
19033	1,25,2,26	2	0	19683	258	23,4,26	0	0
19034	1,26,2,26	2	0	19683	258	15,15,6	0	0
19035	1,0,3,26	2	0	19683	255	25,5,25	0	0
19036	1,1,3,26	2	0	19683	252	10,3,24	0	0
19037	1,2,3,26	2	0	19683	258	5,6,26	0	0
19038	1,3,3,26	2	0	19683	256	5,11,26	0	0
19039	1,4,3,26	2	0	19683	253	15,6,6	0	0
19040	1,5,3,26	2	0	19683	259	14,4,9	0	0
19041	1,6,3,26	2	0	19683	253	22,10,10	0	0
19042	1,7,3,26	2	0	19683	269	4,3,11	0	0
19043	1,8,3,26	2	0	19683	254	19,8,22	0	0
19044	1,9,3,26	2	0	19683	258	26,10,6	0	0
19045	1,10,3,26	2	0	19683	253	8,10,13	0	0
19046	1,11,3,26	2	0	19683	247	2,19,14	0	0
19047	1,12,3,26	2	0	19683	247	12,6,21	0	0
19048	1,13,3,26	2	0	19683	255	12,7,22	0	0
19049	1,14,3,26	2	0	19683	253	2,11,17	0	0
19050	1,15,3,26	2	0	19683	253	8,24,13	0	0
19051	1,16,3,26	2	0	19683	259	11,5,21	0	0
19052	1,17,3,26	2	0	19683	253	4,3,0	0	0
19053	1,18,3,26	2	0	19683	256	22,18,22	0	0
19054	1,19,3,26	2	0	19683	253	3,15,0	0	0
19055	1,20,3,26	2	0	19683	252	26,11,19	0	0
19056	1,21,3,26	2	0	19683	253	3,3,18	0	0
19057	1,22,3,26	2	0	19683	253	22,12,2	0	0
19058	1,23,3,26	2	0	19683	259	5,7,15	0	0
19059	1,24,3,26	1	0	19683	256	3,20,16	0	0
19060	1,25,3,26	2	0	19683	252	11,5,3	0	0
19061	1,26,3,26	2	0	19683	259	18,23,20	0	0
19062	1,0,4,26	2	0	19683	253	14,4,13	0	0
19063	1,1,4,26	2	0	19683	255	10,2,17	0	0
19064	1,2,4,26	2	0	19683	252	14,16,12	0	0
19065	1,3,4,26	2	0	19683	253	15,23,4	0	0
19066	1,4,4,26	2	0	19683	255	2,26,11	0	0
19067	1,5,4,26	2	0	19683	253	9,24,21	0	0
19068	1,6,4,26	2	0	19683	266	11,19,26	0	0
19069	1,7,4,26	2	0	19683	253	14,8,18	0	0
19070	1,8,4,26	2	0	19683	258	21,13,11	0	0
19071	1,9,4,26	2	0	19683	259	11,7,12	0	0
19072	1,10,4,26	2	0	19683	253	6,3,14	0	0
19073	1,11,4,26	2	0	19683	253	1,16,16	0	0
19074	1,12,4,26	2	0	19683	255	6,24,20	0	0
19075	1,13,4,26	2	0	19683	253	26,2,12	0	0
19076	1,14,4,26	2	0	19683	255	15,9,18	0	0
19077	1,15,4,26	2	0	19683	255	7,26,6	0	0
19078	1,16,4,26	2	0	19683	256	5,7,14	0	0
19079	1,17,4,26	2	0	19683	255	19,23,4	0	0
19080	1,18,4,26	1	0	19683	256	19,1,19	0	0
19081	1,19,4,26	2	0	19683	255	22,22,24	0	0
19082	1,20,4,26	2	0	19683	259	10,3,20	0	0
19083	1,21,4,26	2	0	19683	253	12,1,8	0	0
19084	1,22,4,26	2	0	19683	256	21,17,13	0	0
19085	1,23,4,26	2	0	19683	252	22,17,1	0	0
19086	1,24,4,26	2	0	19683	258	21,17,1	0	0
19087	1,25,4,26	2	0	19683	258	26,7,3	0	0
19088	1,26,4,26	2	0	19683	247	14,3,26	0	0
19089	1,0,5,26	2	0	19683	252	17,25,22	0	0
19090	1,1,5,26	2	0	19683	254	6,21,6	0	0
19091	1,2,5,26	2	0	19683	255	9,8,26	0	0
19092	1,3,5,26	2	0	19683	259	14,14,0	0	0
19093	1,4,5,26	2	0	19683	253	9,9,12	0	0
19094	1,5,5,26	2	0	19683	258	7,13,22	0	0
19095	1,6,5,26	2	0	19683	258	11,25,20	0	0
19096	1,7,5,26	1	0	19683	256	6,7,0	0	0
19097	1,8,5,26	2	0	19683	266	1,8,15	0	0
19098	1,9,5,26	2	0	19683	258	25,25,25	0	0
19099	1,10,5,26	2	0	19683	255	18,3,10	0	0
19100	1,11,5,26	2	0	19683	255	13,20,1	0	0
19101	1,12,5,26	2	0	19683	258	16,10,19	0	0
19102	1,13,5,26	2	0	19683	253	15,5,20	0	0
19103	1,14,5,26	2	0	19683	253	17,0,6	0	0
19104	1,15,5,26	2	0	19683	252	3,10,3	0	0
19105	1,16,5,26	2	0	19683	252	21,24,18	0	0
19106	1,17,5,26	2	0	19683	258	15,12,18	0	0
19107	1,18,5,26	2	0	19683	255	7,15,1	0	0
19108	1,19,5,26	2	0	19683	253	1,4,14	0	0
19109	1,20,5,26	2	0	19683	252	12,3,25	0	0
19110	1,21,5,26	2	0	19683	255	24,0,13	0	0
19111	1,22,5,26	2	0	19683	259	24,23,15	0	0
19112	1,23,5,26	2	0	19683	254	1,17,25	0	0
19113	1,24,5,26	2	0	19683	255	24,3,14	0	0
19114	1,25,5,26	2	0	19683	259	16,0,26	0	0
19115	1,26,5,26	2	0	19683	247	1,17,21	0	0
19116	1,0,6,26	2	0	19683	255	14,5,14	0	0
19117	1,1,6,26	2	0	19683	258	7,6,13	0	0
19118	1,2,6,26	2	0	19683	252	20,3,12	0	0
19119	1,3,6,26	2	0	19683	253	17,10,20	0	0
19120	1,4,6,26	2	0	19683	254	11,8,17	0	0
19121	1,5,6,26	2	0	19683	269	4,18,16	0	0
19122	1,6,6,26	2	0	19683	256	7,11,13	0	0
19123	1,7,6,26	2	0	19683	259	25,4,18	0	0
19124	1,8,6,26	2	0	19683	253	21,6,3	0	0
19125	1,9,6,26	2	0	19683	256	17,18,17	0	0
19126	1,10,6,26	2	0	19683	252	13,11,11	0	0
19127	1,11,6,26	2	0	19683	253	6,15,0	0	0
19128	1,12,6,26	1	0	19683	256	6,20,23	0	0
19129	1,13,6,26	2	0	19683	259	9,23,10	0	0
19130	1,14,6,26	2	0	19683	252	19,5,6	0	0
19131	1,15,6,26	2	0	19683	253	6,3,9	0	0
19132	1,16,6,26	2	0	19683	259	7,7,21	0	0
19133	1,17,6,26	2	0	19683	253	17,12,1	0	0
19134	1,18,6,26	2	0	19683	258	13,10,3	0	0
19135	1,19,6,26	2	0	19683	247	1,19,25	0	0
19136	1,20,6,26	2	0	19683	253	4,10,26	0	0
19137	1,21,6,26	2	0	19683	253	4,24,26	0	0
19138	1,22,6,26	2	0	19683	253	8,3,0	0	0
19139	1,23,6,26	2	0	19683	259	19,5,15	0	0
19140	1,24,6,26	2	0	19683	247	10,4,19	0	0
19141	1,25,6,26	2	0	19683	253	1,11,22	0	0
19142	1,26,6,26	2	0	19683	255	24,7,17	0	0
19143	1,0,7,26	2	0	19683	252	22,25,17	0	0
19144	1,1,7,26	2	0	19683	255	18,8,13	0	0
19145	1,2,7,26	2	0	19683	254	3,21,3	0	0
19146	1,3,7,26	2	0	19683	258	19,25,10	0	0
19147	1,4,7,26	2	0	19683	266	1,3,0	0	0
19148	1,5,7,26	1	0	19683	256	3,7,0	0	0
19149	1,6,7,26	2	0	19683	259	25,14,0	0	0
19150	1,7,7,26	2	0	19683	258	5,13,17	0	0
19151	1,8,7,26	2	0	19683	253	18,9,24	0	0
19152	1,9,7,26	2	0	19683	255	5,15,2	0	0
19153	1,10,7,26	2	0	19683	252	24,3,14	0	0
19154	1,11,7,26	2	0	19683	253	2,4,25	0	0
19155	1,12,7,26	2	0	19683	255	12,3,25	0	0
19156	1,13,7,26	2	0	19683	247	2,17,15	0	0
19157	1,14,7,26	2	0	19683	259	23,0,13	0	0
19158	1,15,7,26	2	0	19683	255	12,0,26	0	0
19159	1,16,7,26	2	0	19683	254	2,17,14	0	0
19160	1,17,7,26	2	0	19683	259	12,23,21	0	0
19161	1,18,7,26	2	0	19683	258	14,25,14	0	0
19162	1,19,7,26	2	0	19683	255	26,20,2	0	0
19163	1,20,7,26	2	0	19683	255	9,3,20	0	0
19164	1,21,7,26	2	0	19683	252	6,10,6	0	0
19165	1,22,7,26	2	0	19683	258	21,12,9	0	0
19166	1,23,7,26	2	0	19683	252	15,24,9	0	0
19167	1,24,7,26	2	0	19683	258	23,10,11	0	0
19168	1,25,7,26	2	0	19683	253	22,0,3	0	0
19169	1,26,7,26	2	0	19683	253	21,5,10	0	0
19170	1,0,8,26	2	0	19683	253	25,4,26	0	0
19171	1,1,8,26	2	0	19683	252	25,16,24	0	0
19172	1,2,8,26	2	0	19683	255	20,2,22	0	0
19173	1,3,8,26	2	0	19683	266	11,10,24	0	0
19174	1,4,8,26	2	0	19683	258	15,13,19	0	0
19175	1,5,8,26	2	0	19683	253	25,8,9	0	0
19176	1,6,8,26	2	0	19683	253	21,23,8	0	0
19177	1,7,8,26	2	0	19683	253	18,24,15	0	0
19178	1,8,8,26	2	0	19683	255	1,26,19	0	0
19179	1,9,8,26	1	0	19683	256	11,1,11	0	0
19180	1,10,8,26	2	0	19683	259	20,3,10	0	0
19181	1,11,8,26	2	0	19683	255	17,22,12	0	0
19182	1,12,8,26	2	0	19683	258	15,17,2	0	0
19183	1,13,8,26	2	0	19683	247	15,5,11	0	0
19184	1,14,8,26	2	0	19683	258	13,7,6	0	0
19185	1,15,8,26	2	0	19683	253	24,1,4	0	0
19186	1,16,8,26	2	0	19683	252	17,17,2	0	0
19187	1,17,8,26	2	0	19683	256	15,17,26	0	0
19188	1,18,8,26	2	0	19683	259	19,7,24	0	0
19189	1,19,8,26	2	0	19683	253	2,16,23	0	0
19190	1,20,8,26	2	0	19683	253	3,3,25	0	0
19191	1,21,8,26	2	0	19683	255	5,26,3	0	0
19192	1,22,8,26	2	0	19683	255	11,23,8	0	0
19193	1,23,8,26	2	0	19683	256	7,7,25	0	0
19194	1,24,8,26	2	0	19683	255	3,24,10	0	0
19195	1,25,8,26	2	0	19683	255	21,9,9	0	0
19196	1,26,8,26	2	0	19683	253	13,2,24	0	0
19197	1,0,9,26	2	0	19683	255	12,5,9	0	0
19198	1,1,9,26	2	0	19683	253	1,17,21	0	0
19199	1,2,9,26	2	0	19683	254	2,9,3	0	0
19200	1,3,9,26	2	0	19683	247	2,23,25	0	0
19201	1,4,9,26	2	0	19683	247	12,20,11	0	0
19202	1,5,9,26	2	0	19683	259	16,5,17	0	0
19203	1,6,9,26	2	0	19683	253	11,11,0	0	0
19204	1,7,9,26	2	0	19683	259	15,7,22	0	0
19205	1,8,9,26	1	0	19683	256	3,5,10	0	0
19206	1,9,9,26	2	0	19683	252	17,13,24	0	0
19207	1,10,9,26	2	0	19683	253	11,22,2	0	0
19208	1,11,9,26	2	0	19683	252	16,5,15	0	0
19209	1,12,9,26	2	0	19683	252	14,22,23	0	0
19210	1,13,9,26	2	0	19683	259	24,12,1	0	0
19211	1,14,9,26	2	0	19683	253	4,23,26	0	0
19212	1,15,9,26	2	0	19683	258	17,23,21	0	0
19213	1,16,9,26	2	0	19683	255	20,7,3	0	0
19214	1,17,9,26	2	0	19683	253	13,22,0	0	0
19215	1,18,9,26	2	0	19683	253	26,23,5	0	0
19216	1,19,9,26	2	0	19683	253	7,13,6	0	0
19217	1,20,9,26	2	0	19683	253	26,14,5	0	0
19218	1,21,9,26	2	0	19683	256	4,6,3	0	0
19219	1,22,9,26	2	0	19683	253	4,25,14	0	0
19220	1,23,9,26	2	0	19683	259	18,2,13	0	0
19221	1,24,9,26	2	0	19683	258	15,17,7	0	0
19222	1,25,9,26	2	0	19683	256	15,13,7	0	0
19223	1,26,9,26	2	0	19683	269	3,12,20	0	0
19224	1,0,10,26	2	0	19683	253	12,12,7	0	0
19225	1,1,10,26	2	0	19683	258	1,15,24	0	0
19226	1,2,10,26	2	0	19683	255	5,21,24	0	0
19227	1,3,10,26	2	0	19683	255	8,9,16	0	0
19228	1,4,10,26	2	0	19683	258	1,18,14	0	0
19229	1,5,10,26	2	0	19683	252	8,18,14	0	0
19230	1,6,10,26	2	0	19683	253	7,1,19	0	0
19231	1,7,10,26	2	0	19683	256	21,7,9	0	0
19232	1,8,10,26	2	0	19683	255	11,14,26	0	0
19233	1,9,10,26	2	0	19683	253	11,22,9	0	0
19234	1,10,10,26	2	0	19683	255	15,21,15	0	0
19235	1,11,10,26	2	0	19683	255	2,3,1	0	0
19236	1,12,10,26	2	0	19683	252	12,1,23	0	0
19237	1,13,10,26	2	0	19683	253	12,24,1	0	0
19238	1,14,10,26	2	0	19683	253	2,2,8	0	0
19239	1,15,10,26	1	0	19683	256	3,0,3	0	0
19240	1,16,10,26	2	0	19683	247	1,5,12	0	0
19241	1,17,10,26	2	0	19683	256	1,18,7	0	0
19242	1,18,10,26	2	0	19683	259	25,22,26	0	0
19243	1,19,10,26	2	0	19683	258	22,7,21	0	0
19244	1,20,10,26	2	0	19683	253	10,20,4	0	0
19245	1,21,10,26	2	0	19683	259	23,7,23	0	0
19246	1,22,10,26	2	0	19683	255	16,2,8	0	0
19247	1,23,10,26	2	0	19683	253	22,10,23	0	0
19248	1,24,10,26	2	0	19683	255	25,10,3	0	0
19249	1,25,10,26	2	0	19683	266	1,12,15	0	0
19250	1,26,10,26	2	0	19683	253	18,14,22	0	0
19251	1,0,11,26	2	0	19683	252	26,12,15	0	0
19252	1,1,11,26	2	0	19683	258	11,2,23	0	0
19253	1,2,11,26	2	0	19683	255	14,9,2	0	0
19254	1,3,11,26	2	0	19683	259	11,0,10	0	0
19255	1,4,11,26	2	0	19683	254	17,10,6	0	0
19256	1,5,11,26	2	0	19683	253	5,5,5	0	0
19257	1,6,11,26	2	0	19683	253	26,0,17	0	0
19258	1,7,11,26	2	0	19683	247	15,6,6	0	0
19259	1,8,11,26	2	0	19683	255	9,14,10	0	0
19260	1,9,11,26	2	0	19683	252	16,2,22	0	0
19261	1,10,11,26	2	0	19683	255	2,13,9	0	0
19262	1,11,11,26	2	0	19683	259	10,24,0	0	0
19263	1,12,11,26	2	0	19683	253	9,22,11	0	0
19264	1,13,11,26	2	0	19683	252	7,8,14	0	0
19265	1,14,11,26	2	0	19683	253	15,25,2	0	0
19266	1,15,11,26	2	0	19683	252	25,9,1	0	0
19267	1,16,11,26	2	0	19683	258	2,11,15	0	0
19268	1,17,11,26	2	0	19683	258	5,4,14	0	0
19269	1,18,11,26	2	0	19683	255	14,0,20	0	0
19270	1,19,11,26	2	0	19683	258	3,12,5	0	0
19271	1,20,11,26	2	0	19683	258	20,12,1	0	0
19272	1,21,11,26	2	0	19683	255	18,9,7	0	0
19273	1,22,11,26	2	0	19683	259	14,10,3	0	0
19274	1,23,11,26	1	0	19683	256	2,7,19	0	0
19275	1,24,11,26	2	0	19683	266	4,25,26	0	0
19276	1,25,11,26	2	0	19683	255	4,1,9	0	0
19277	1,26,11,26	2	0	19683	254	11,14,8	0	0
19278	1,0,12,26	2	0	19683	256	14,21,15	0	0
19279	1,1,12,26	2	0	19683	253	6,24,20	0	0
19280	1,2,12,26	2	0	19683	255	26,12,26	0	0
19281	1,3,12,26	2	0	19683	255	26,15,0	0	0
19282	1,4,12,26	2	0	19683	253	25,15,18	0	0
19283	1,5,12,26	2	0	19683	253	23,26,25	0	0
19284	1,6,12,26	1	0	19683	256	11,25,12	0	0
19285	1,7,12,26	2	0	19683	256	26,7,2	0	0
19286	1,8,12,26	2	0	19683	259	7,10,19	0	0
19287	1,9,12,26	2	0	19683	252	11,11,25	0	0
19288	1,10,12,26	2	0	19683	255	25,13,23	0	0
19289	1,11,12,26	2	0	19683	255	4,22,22	0	0
19290	1,12,12,26	2	0	19683	252	11,25,11	0	0
19291	1,13,12,26	2	0	19683	253	5,9,20	0	0
19292	1,14,12,26	2	0	19683	258	12,1,17	0	0
19293	1,15,12,26	2	0	19683	252	16,10,15	0	0
19294	1,16,12,26	2	0	19683	253	24,6,12	0	0
19295	1,17,12,26	2	0	19683	252	15,2,9	0	0
19296	1,18,12,26	2	0	19683	255	16,0,20	0	0
19297	1,19,12,26	2	0	19683	252	25,0,6	0	0
19298	1,20,12,26	2	0	19683	253	9,12,17	0	0
19299	1,21,12,26	2	0	19683	269	1,22,23	0	0
19300	1,22,12,26	2	0	19683	255	5,17,6	0	0
19301	1,23,12,26	2	0	19683	258	19,9,19	0	0
19302	1,24,12,26	2	0	19683	259	9,19,1	0	0
19303	1,25,12,26	2	0	19683	255	26,0,1	0	0
19304	1,26,12,26	2	0	19683	252	2,18,12	0	0
19305	1,0,13,26	2	0	19683	255	20,5,1	0	0
19306	1,1,13,26	2	0	19683	247	12,25,16	0	0
19307	1,2,13,26	1	0	19683	256	11,5,26	0	0
19308	1,3,13,26	2	0	19683	252	3,5,22	0	0
19309	1,4,13,26	2	0	19683	252	24,9,19	0	0
19310	1,5,13,26	2	0	19683	255	25,7,15	0	0
19311	1,6,13,26	2	0	19683	253	21,15,21	0	0
19312	1,7,13,26	2	0	19683	259	18,10,5	0	0
19313	1,8,13,26	2	0	19683	258	1,18,10	0	0
19314	1,9,13,26	2	0	19683	253	17,8,20	0	0
19315	1,10,13,26	2	0	19683	256	13,17,15	0	0
19316	1,11,13,26	2	0	19683	256	1,15,10	0	0
19317	1,12,13,26	2	0	19683	253	5,18,17	0	0
19318	1,13,13,26	2	0	19683	259	3,5,6	0	0
19319	1,14,13,26	2	0	19683	253	16,13,0	0	0
19320	1,15,13,26	2	0	19683	252	8,15,23	0	0
19321	1,16,13,26	2	0	19683	259	10,25,25	0	0
19322	1,17,13,26	2	0	19683	253	22,9,0	0	0
19323	1,18,13,26	2	0	19683	253	16,9,14	0	0
19324	1,19,13,26	2	0	19683	253	13,2,7	0	0
19325	1,20,13,26	2	0	19683	258	8,2,17	0	0
19326	1,21,13,26	2	0	19683	253	17,2,20	0	0
19327	1,22,13,26	2	0	19683	253	13,4,18	0	0
19328	1,23,13,26	2	0	19683	269	10,20,7	0	0
19329	1,24,13,26	2	0	19683	254	6,14,15	0	0
19330	1,25,13,26	2	0	19683	247	7,2,9	0	0
19331	1,26,13,26	2	0	19683	259	1,7,3	0	0
19332	1,0,14,26	2	0	19683	254	3,7,2	0	0
19333	1,1,14,26	2	0	19683	258	25,0,14	0	0
19334	1,2,14,26	2	0	19683	259	15,2,21	0	0
19335	1,3,14,26	2	0	19683	255	10,15,13	0	0
19336	1,4,14,26	2	0	19683	258	20,0,2	0	0
19337	1,5,14,26	2	0	19683	253	11,22,13	0	0
19338	1,6,14,26	2	0	19683	256	13,13,3	0	0
19339	1,7,14,26	2	0	19683	253	18,16,16	0	0
19340	1,8,14,26	2	0	19683	259	5,23,6	0	0
19341	1,9,14,26	2	0	19683	252	22,25,9	0	0
19342	1,10,14,26	2	0	19683	255	19,18,13	0	0
19343	1,11,14,26	2	0	19683	255	24,13,20	0	0
19344	1,12,14,26	2	0	19683	258	12,0,18	0	0
19345	1,13,14,26	2	0	19683	253	16,9,5	0	0
19346	1,14,14,26	2	0	19683	256	22,15,15	0	0
19347	1,15,14,26	2	0	19683	252	4,4,1	0	0
19348	1,16,14,26	2	0	19683	253	3,3,20	0	0
19349	1,17,14,26	2	0	19683	247	10,0,20	0	0
19350	1,18,14,26	2	0	19683	255	23,6,5	0	0
19351	1,19,14,26	2	0	19683	256	4,11,22	0	0
19352	1,20,14,26	2	0	19683	252	13,12,25	0	0
19353	1,21,14,26	2	0	19683	255	6,17,20	0	0
19354	1,22,14,26	1	0	19683	78	0,5,8	0	0
19355	1,23,14,26	2	0	19683	253	18,20,12	0	0
19356	1,24,14,26	2	0	19683	259	1,10,17	0	0
19357	1,25,14,26	2	0	19683	255	14,11,5	0	0
19358	1,26,14,26	2	0	19683	253	18,1,11	0	0
19359	1,0,15,26	2	0	19683	253	10,25,20	0	0
19360	1,1,15,26	2	0	19683	255	23,8,5	0	0
19361	1,2,15,26	2	0	19683	258	7,6,9	0	0
19362	1,3,15,26	2	0	19683	258	8,7,22	0	0
19363	1,4,15,26	2	0	19683	255	24,23,21	0	0
19364	1,5,15,26	2	0	19683	253	8,23,11	0	0
19365	1,6,15,26	2	0	19683	255	5,22,14	0	0
19366	1,7,15,26	2	0	19683	247	7,5,23	0	0
19367	1,8,15,26	2	0	19683	252	10,20,11	0	0
19368	1,9,15,26	2	0	19683	255	2,19,17	0	0
19369	1,10,15,26	1	0	19683	256	6,16,23	0	0
19370	1,11,15,26	2	0	19683	253	5,10,4	0	0
19371	1,12,15,26	2	0	19683	255	21,19,16	0	0
19372	1,13,15,26	2	0	19683	256	1,7,2	0	0
19373	1,14,15,26	2	0	19683	255	13,3,19	0	0
19374	1,15,15,26	2	0	19683	259	24,9,5	0	0
19375	1,16,15,26	2	0	19683	253	9,8,6	0	0
19376	1,17,15,26	2	0	19683	255	6,10,4	0	0
19377	1,18,15,26	2	0	19683	253	25,16,8	0	0
19378	1,19,15,26	2	0	19683	266	3,21,10	0	0
19379	1,20,15,26	2	0	19683	259	3,7,11	0	0
19380	1,21,15,26	2	0	19683	253	23,9,2	0	0
19381	1,22,15,26	2	0	19683	256	7,6,20	0	0
19382	1,23,15,26	2	0	19683	253	10,14,14	0	0
19383	1,24,15,26	2	0	19683	258	7,11,16	0	0
19384	1,25,15,26	2	0	19683	253	15,20,12	0	0
19385	1,26,15,26	2	0	19683	252	13,6,9	0	0
19386	1,0,16,26	2	0	19683	256	10,26,3	0	0
19387	1,1,16,26	2	0	19683	252	3,12,16	0	0
19388	1,2,16,26	2	0	19683	259	9,21,9	0	0
19389	1,3,16,26	2	0	19683	255	8,0,9	0	0
19390	1,4,16,26	2	0	19683	253	23,8,5	0	0
19391	1,5,16,26	2	0	19683	253	1,22,5	0	0
19392	1,6,16,26	2	0	19683	258	25,16,21	0	0
19393	1,7,16,26	2	0	19683	252	21,17,11	0	0
19394	1,8,16,26	2	0	19683	255	8,4,10	0	0
19395	1,9,16,26	2	0	19683	252	11,2,3	0	0
19396	1,10,16,26	2	0	19683	255	11,0,5	0	0
19397	1,11,16,26	2	0	19683	255	8,13,0	0	0
19398	1,12,16,26	2	0	19683	253	20,13,14	0	0
19399	1,13,16,26	2	0	19683	253	14,18,11	0	0
