stratum	metric	value	count
rank1-offgraph	n_good_conjugate	245	288054
rank1-offgraph	n_good_conjugate	246	269802
rank1-offgraph	n_good_conjugate	247	292344
rank1-offgraph	n_good_conjugate	248	280917
rank1-offgraph	n_good_conjugate	249	262990
rank1-offgraph	n_good_conjugate	250	298272
rank1-offgraph	n_good_conjugate	251	273936
rank1-offgraph	n_good_conjugate	252	293540
rank1-offgraph	n_good_conjugate	253	253500
rank1-offgraph	n_good_conjugate	254	281970
rank1-offgraph	n_good_conjugate	255	328744
rank1-offgraph	n_good_conjugate	256	303381
rank1-offgraph	n_good_conjugate	257	224211
rank1-offgraph	n_good_conjugate	258	332670
rank1-offgraph	n_good_conjugate	259	271830
rank1-offgraph	n_good_conjugate	260	277914
rank1-offgraph	n_good_conjugate	261	266500
rank1-offgraph	n_good_conjugate	262	264771
rank1-offgraph	n_good_conjugate	263	288132
rank1-offgraph	n_good_conjugate	264	263874
rank1-offgraph	n_good_conjugate	265	224211
rank1-offgraph	n_good_conjugate	266	225264
rank1-offgraph	n_good_conjugate	267	245466
rank1-offgraph	n_good_conjugate	268	251862
rank1-offgraph	n_good_conjugate	269	238563
rank1-offgraph	n_good_conjugate	270	208520
rank1-offgraph	n_good_conjugate	271	195000
rank1-offgraph	n_good_conjugate	272	210912
rank1-offgraph	n_good_conjugate	273	211822
rank1-offgraph	n_good_conjugate	274	154284
rank1-offgraph	n_good_conjugate	275	174720
rank1-offgraph	n_good_conjugate	276	130624
rank1-offgraph	n_good_conjugate	277	143403
rank1-offgraph	n_good_conjugate	278	127998
rank1-offgraph	n_good_conjugate	279	164190
rank1-offgraph	n_good_conjugate	280	87282
rank1-offgraph	n_good_conjugate	281	113802
rank1-offgraph	n_good_conjugate	282	117182
rank1-offgraph	n_good_conjugate	283	103740
rank1-offgraph	n_good_conjugate	284	99528
rank1-offgraph	n_good_conjugate	285	113802
rank1-offgraph	n_good_conjugate	286	64974
rank1-offgraph	n_good_conjugate	287	79248
rank1-offgraph	n_good_conjugate	288	78143
rank1-offgraph	n_good_conjugate	289	48906
rank1-offgraph	n_good_conjugate	290	61074
rank1-offgraph	n_good_conjugate	291	57460
rank1-offgraph	n_good_conjugate	292	43953
rank1-offgraph	n_good_conjugate	293	26520
rank1-offgraph	n_good_conjugate	294	37258
rank1-offgraph	n_good_conjugate	295	36894
rank1-offgraph	n_good_conjugate	296	20358
rank1-offgraph	n_good_conjugate	297	21112
rank1-offgraph	n_good_conjugate	298	34554
rank1-offgraph	n_good_conjugate	299	14274
rank1-offgraph	n_good_conjugate	300	39780
rank1-offgraph	n_good_conjugate	301	14274
rank1-offgraph	n_good_conjugate	302	20280
rank1-offgraph	n_good_conjugate	303	11245
rank1-offgraph	n_good_conjugate	304	12168
rank1-offgraph	n_good_conjugate	305	6084
rank1-offgraph	n_good_conjugate	306	4732
rank1-offgraph	n_good_conjugate	307	6162
rank1-offgraph	n_good_conjugate	308	8112
rank1-offgraph	n_good_conjugate	309	6084
rank1-offgraph	n_good_conjugate	310	10296
rank1-offgraph	n_good_conjugate	311	2028
rank1-offgraph	n_good_conjugate	312	3406
rank1-offgraph	n_good_conjugate	313	8190
rank1-offgraph	n_good_conjugate	315	2028
rank1-offgraph	n_good_conjugate	317	2028
rank1-offgraph	n_good_conjugate	318	2028
rank1-offgraph	n_good_conjugate	319	4056
rank1-offgraph	n_good_conjugate	327	2444
rank1-offgraph	n_good_conjugate	329	2028
rank1-offgraph	n_good_conjugate	336	676
rank1-offgraph	n_good_conjugate	337	2028
rank1-offgraph	n_good_conjugate	828	2808
rank1-offgraph	n_good_conjugate	900	1053
rank1-offgraph	n_good_conjugate	975	9153
rank1-offgraph	n_good_conjugate	1053	6669
rank1-offgraph	n_onepoint	0	1068316
rank1-offgraph	n_onepoint	1	8112
rank1-offgraph	n_onepoint	2	95316
rank1-offgraph	n_onepoint	3	273104
rank1-offgraph	n_onepoint	4	600288
rank1-offgraph	n_onepoint	5	943020
rank1-offgraph	n_onepoint	6	1366534
rank1-offgraph	n_onepoint	7	1634568
rank1-offgraph	n_onepoint	8	1940796
rank1-offgraph	n_onepoint	9	1851564
rank1-offgraph	n_onepoint	10	1512888
rank1-offgraph	n_onepoint	11	1267500
rank1-offgraph	n_onepoint	12	944034
rank1-offgraph	n_onepoint	13	608400
rank1-offgraph	n_onepoint	14	365040
rank1-offgraph	n_onepoint	15	206180
rank1-offgraph	n_onepoint	16	101400
rank1-offgraph	n_onepoint	17	54756
rank1-offgraph	n_onepoint	18	17576
rank1-offgraph	n_onepoint	19	18252
rank1-offgraph	n_onepoint	21	2704
rank2-random	n_good	209	1
rank2-random	n_good	237	1
rank2-random	n_good	252	2
rank2-random	n_good	254	1
rank2-random	n_good	255	2
rank2-random	n_good	258	2
rank2-random	n_good	261	1
rank2-random	n_good	263	3
rank2-random	n_good	264	4
rank2-random	n_good	265	2
rank2-random	n_good	266	1
rank2-random	n_good	267	3
rank2-random	n_good	268	1
rank2-random	n_good	269	4
rank2-random	n_good	270	7
rank2-random	n_good	271	7
rank2-random	n_good	272	9
rank2-random	n_good	273	4
rank2-random	n_good	274	7
rank2-random	n_good	275	15
rank2-random	n_good	276	7
rank2-random	n_good	277	20
rank2-random	n_good	278	11
rank2-random	n_good	279	23
rank2-random	n_good	280	14
rank2-random	n_good	281	17
rank2-random	n_good	282	21
rank2-random	n_good	283	25
rank2-random	n_good	284	24
rank2-random	n_good	285	27
rank2-random	n_good	286	35
rank2-random	n_good	287	36
rank2-random	n_good	288	34
rank2-random	n_good	289	36
rank2-random	n_good	290	35
rank2-random	n_good	291	52
rank2-random	n_good	292	54
rank2-random	n_good	293	57
rank2-random	n_good	294	63
rank2-random	n_good	295	54
rank2-random	n_good	296	68
rank2-random	n_good	297	76
rank2-random	n_good	298	73
rank2-random	n_good	299	72
rank2-random	n_good	300	77
rank2-random	n_good	301	99
rank2-random	n_good	302	101
rank2-random	n_good	303	109
rank2-random	n_good	304	87
rank2-random	n_good	305	114
rank2-random	n_good	306	110
rank2-random	n_good	307	123
rank2-random	n_good	308	123
rank2-random	n_good	309	130
rank2-random	n_good	310	175
rank2-random	n_good	311	155
rank2-random	n_good	312	186
rank2-random	n_good	313	202
rank2-random	n_good	314	181
rank2-random	n_good	315	235
rank2-random	n_good	316	194
rank2-random	n_good	317	200
rank2-random	n_good	318	224
rank2-random	n_good	319	228
rank2-random	n_good	320	237
rank2-random	n_good	321	240
rank2-random	n_good	322	271
rank2-random	n_good	323	287
rank2-random	n_good	324	277
rank2-random	n_good	325	279
rank2-random	n_good	326	269
rank2-random	n_good	327	285
rank2-random	n_good	328	306
rank2-random	n_good	329	306
rank2-random	n_good	330	285
rank2-random	n_good	331	334
rank2-random	n_good	332	294
rank2-random	n_good	333	345
rank2-random	n_good	334	323
rank2-random	n_good	335	313
rank2-random	n_good	336	315
rank2-random	n_good	337	323
rank2-random	n_good	338	321
rank2-random	n_good	339	301
rank2-random	n_good	340	307
rank2-random	n_good	341	331
rank2-random	n_good	342	313
rank2-random	n_good	343	368
rank2-random	n_good	344	343
rank2-random	n_good	345	311
rank2-random	n_good	346	337
rank2-random	n_good	347	333
rank2-random	n_good	348	313
rank2-random	n_good	349	319
rank2-random	n_good	350	306
rank2-random	n_good	351	284
rank2-random	n_good	352	302
rank2-random	n_good	353	277
rank2-random	n_good	354	284
rank2-random	n_good	355	261
rank2-random	n_good	356	265
rank2-random	n_good	357	233
rank2-random	n_good	358	241
rank2-random	n_good	359	226
rank2-random	n_good	360	238
rank2-random	n_good	361	191
rank2-random	n_good	362	196
rank2-random	n_good	363	200
rank2-random	n_good	364	196
rank2-random	n_good	365	187
rank2-random	n_good	366	180
rank2-random	n_good	367	153
rank2-random	n_good	368	168
rank2-random	n_good	369	150
rank2-random	n_good	370	144
rank2-random	n_good	371	136
rank2-random	n_good	372	130
rank2-random	n_good	373	140
rank2-random	n_good	374	110
rank2-random	n_good	375	121
rank2-random	n_good	376	113
rank2-random	n_good	377	78
rank2-random	n_good	378	102
rank2-random	n_good	379	96
rank2-random	n_good	380	83
rank2-random	n_good	381	80
rank2-random	n_good	382	76
rank2-random	n_good	383	81
rank2-random	n_good	384	59
rank2-random	n_good	385	73
rank2-random	n_good	386	54
rank2-random	n_good	387	44
rank2-random	n_good	388	61
rank2-random	n_good	389	34
rank2-random	n_good	390	31
rank2-random	n_good	391	30
rank2-random	n_good	392	22
rank2-random	n_good	393	22
rank2-random	n_good	394	29
rank2-random	n_good	395	22
rank2-random	n_good	396	17
rank2-random	n_good	397	8
rank2-random	n_good	398	26
rank2-random	n_good	399	15
rank2-random	n_good	400	16
rank2-random	n_good	401	16
rank2-random	n_good	402	14
rank2-random	n_good	403	22
rank2-random	n_good	404	12
rank2-random	n_good	405	13
rank2-random	n_good	406	9
rank2-random	n_good	407	8
rank2-random	n_good	408	14
rank2-random	n_good	409	2
rank2-random	n_good	410	9
rank2-random	n_good	411	4
rank2-random	n_good	412	5
rank2-random	n_good	413	3
rank2-random	n_good	414	3
rank2-random	n_good	415	5
rank2-random	n_good	416	2
rank2-random	n_good	417	2
rank2-random	n_good	418	3
rank2-random	n_good	419	2
rank2-random	n_good	420	1
rank2-random	n_good	421	1
rank2-random	n_good	422	1
rank2-random	n_good	423	1
rank2-random	n_good	425	1
rank2-random	n_good	426	3
rank2-random	n_good	434	1
rank2-random	n_good	435	1
rank2-random	n_good	442	1
rank2-random	n_nonsingular	1012	2
rank2-random	n_nonsingular	1200	6
rank2-random	n_nonsingular	1241	1
rank2-random	n_nonsingular	1246	1
rank2-random	n_nonsingular	1248	1
rank2-random	n_nonsingular	1255	2
rank2-random	n_nonsingular	1257	2
rank2-random	n_nonsingular	1259	1
rank2-random	n_nonsingular	1260	2
rank2-random	n_nonsingular	1261	2
rank2-random	n_nonsingular	1262	4
rank2-random	n_nonsingular	1263	3
rank2-random	n_nonsingular	1264	4
rank2-random	n_nonsingular	1265	5
rank2-random	n_nonsingular	1269	7
rank2-random	n_nonsingular	1270	18
rank2-random	n_nonsingular	1271	6
rank2-random	n_nonsingular	1272	3
rank2-random	n_nonsingular	1273	4
rank2-random	n_nonsingular	1274	4
rank2-random	n_nonsingular	1276	1
rank2-random	n_nonsingular	1277	7
rank2-random	n_nonsingular	1278	22
rank2-random	n_nonsingular	1279	11
rank2-random	n_nonsingular	1280	12
rank2-random	n_nonsingular	1281	5
rank2-random	n_nonsingular	1284	7
rank2-random	n_nonsingular	1285	26
rank2-random	n_nonsingular	1286	23
rank2-random	n_nonsingular	1287	18
rank2-random	n_nonsingular	1288	13
rank2-random	n_nonsingular	1289	4
rank2-random	n_nonsingular	1290	2
rank2-random	n_nonsingular	1292	9
rank2-random	n_nonsingular	1293	33
rank2-random	n_nonsingular	1294	38
rank2-random	n_nonsingular	1295	27
rank2-random	n_nonsingular	1296	21
rank2-random	n_nonsingular	1297	6
rank2-random	n_nonsingular	1298	2
rank2-random	n_nonsingular	1300	29
rank2-random	n_nonsingular	1301	33
rank2-random	n_nonsingular	1302	24
rank2-random	n_nonsingular	1303	21
rank2-random	n_nonsingular	1304	8
rank2-random	n_nonsingular	1305	3
rank2-random	n_nonsingular	1306	1
rank2-random	n_nonsingular	1307	4
rank2-random	n_nonsingular	1308	17
rank2-random	n_nonsingular	1309	26
rank2-random	n_nonsingular	1310	22
rank2-random	n_nonsingular	1311	26
rank2-random	n_nonsingular	1312	5
rank2-random	n_nonsingular	1313	2
rank2-random	n_nonsingular	1315	1
rank2-random	n_nonsingular	1316	24
rank2-random	n_nonsingular	1317	33
rank2-random	n_nonsingular	1318	16
rank2-random	n_nonsingular	1319	3
rank2-random	n_nonsingular	1320	5
rank2-random	n_nonsingular	1321	1
rank2-random	n_nonsingular	1324	15
rank2-random	n_nonsingular	1325	19
rank2-random	n_nonsingular	1326	8
rank2-random	n_nonsingular	1327	4
rank2-random	n_nonsingular	1328	2
rank2-random	n_nonsingular	1329	5
rank2-random	n_nonsingular	1330	9
rank2-random	n_nonsingular	1331	12
rank2-random	n_nonsingular	1332	42
rank2-random	n_nonsingular	1333	26
rank2-random	n_nonsingular	1334	34
rank2-random	n_nonsingular	1335	45
rank2-random	n_nonsingular	1336	46
rank2-random	n_nonsingular	1337	53
rank2-random	n_nonsingular	1338	103
rank2-random	n_nonsingular	1339	130
rank2-random	n_nonsingular	1340	155
rank2-random	n_nonsingular	1341	207
rank2-random	n_nonsingular	1342	271
rank2-random	n_nonsingular	1343	316
rank2-random	n_nonsingular	1344	378
rank2-random	n_nonsingular	1345	413
rank2-random	n_nonsingular	1346	558
rank2-random	n_nonsingular	1347	597
rank2-random	n_nonsingular	1348	680
rank2-random	n_nonsingular	1349	840
rank2-random	n_nonsingular	1350	892
rank2-random	n_nonsingular	1351	1009
rank2-random	n_nonsingular	1352	1054
rank2-random	n_nonsingular	1353	1019
rank2-random	n_nonsingular	1354	1074
rank2-random	n_nonsingular	1355	1132
rank2-random	n_nonsingular	1356	1118
rank2-random	n_nonsingular	1357	1021
rank2-random	n_nonsingular	1358	1019
rank2-random	n_nonsingular	1359	865
rank2-random	n_nonsingular	1360	830
rank2-random	n_nonsingular	1361	712
rank2-random	n_nonsingular	1362	617
rank2-random	n_nonsingular	1363	473
rank2-random	n_nonsingular	1364	419
rank2-random	n_nonsingular	1365	289
rank2-random	n_nonsingular	1366	237
rank2-random	n_nonsingular	1367	195
rank2-random	n_nonsingular	1368	143
rank2-random	n_nonsingular	1369	77
rank2-random	n_nonsingular	1370	59
rank2-random	n_nonsingular	1371	46
rank2-random	n_nonsingular	1372	22
rank2-random	n_nonsingular	1373	15
rank2-random	n_nonsingular	1374	9
rank2-random	n_nonsingular	1375	3
rank2-random	n_nonsingular	1376	2
rank2-random	n_nonsingular	1379	1
rank2-random	n_nonsingular	1404	11
rank2-random	n_split_distinct	415	1
rank2-random	n_split_distinct	443	1
rank2-random	n_split_distinct	514	1
rank2-random	n_split_distinct	521	1
rank2-random	n_split_distinct	524	1
rank2-random	n_split_distinct	528	1
rank2-random	n_split_distinct	536	1
rank2-random	n_split_distinct	537	1
rank2-random	n_split_distinct	538	2
rank2-random	n_split_distinct	539	1
rank2-random	n_split_distinct	540	1
rank2-random	n_split_distinct	542	1
rank2-random	n_split_distinct	544	4
rank2-random	n_split_distinct	545	2
rank2-random	n_split_distinct	546	3
rank2-random	n_split_distinct	547	3
rank2-random	n_split_distinct	548	6
rank2-random	n_split_distinct	549	4
rank2-random	n_split_distinct	550	3
rank2-random	n_split_distinct	551	4
rank2-random	n_split_distinct	552	4
rank2-random	n_split_distinct	553	9
rank2-random	n_split_distinct	554	7
rank2-random	n_split_distinct	555	5
rank2-random	n_split_distinct	556	4
rank2-random	n_split_distinct	557	9
rank2-random	n_split_distinct	558	9
rank2-random	n_split_distinct	559	5
rank2-random	n_split_distinct	560	12
rank2-random	n_split_distinct	561	6
rank2-random	n_split_distinct	562	15
rank2-random	n_split_distinct	563	9
rank2-random	n_split_distinct	564	18
rank2-random	n_split_distinct	565	17
rank2-random	n_split_distinct	566	15
rank2-random	n_split_distinct	567	18
rank2-random	n_split_distinct	568	20
rank2-random	n_split_distinct	569	25
rank2-random	n_split_distinct	570	29
rank2-random	n_split_distinct	571	23
rank2-random	n_split_distinct	572	23
rank2-random	n_split_distinct	573	25
rank2-random	n_split_distinct	574	32
rank2-random	n_split_distinct	575	26
rank2-random	n_split_distinct	576	33
rank2-random	n_split_distinct	577	41
rank2-random	n_split_distinct	578	43
rank2-random	n_split_distinct	579	50
rank2-random	n_split_distinct	580	47
rank2-random	n_split_distinct	581	48
rank2-random	n_split_distinct	582	50
rank2-random	n_split_distinct	583	55
rank2-random	n_split_distinct	584	50
rank2-random	n_split_distinct	585	65
rank2-random	n_split_distinct	586	69
rank2-random	n_split_distinct	587	81
rank2-random	n_split_distinct	588	83
rank2-random	n_split_distinct	589	72
rank2-random	n_split_distinct	590	103
rank2-random	n_split_distinct	591	78
rank2-random	n_split_distinct	592	116
rank2-random	n_split_distinct	593	111
rank2-random	n_split_distinct	594	110
rank2-random	n_split_distinct	595	131
rank2-random	n_split_distinct	596	120
rank2-random	n_split_distinct	597	142
rank2-random	n_split_distinct	598	161
rank2-random	n_split_distinct	599	153
rank2-random	n_split_distinct	600	147
rank2-random	n_split_distinct	601	159
rank2-random	n_split_distinct	602	189
rank2-random	n_split_distinct	603	213
rank2-random	n_split_distinct	604	168
rank2-random	n_split_distinct	605	187
rank2-random	n_split_distinct	606	210
rank2-random	n_split_distinct	607	247
rank2-random	n_split_distinct	608	220
rank2-random	n_split_distinct	609	261
rank2-random	n_split_distinct	610	247
rank2-random	n_split_distinct	611	265
rank2-random	n_split_distinct	612	265
rank2-random	n_split_distinct	613	297
rank2-random	n_split_distinct	614	312
rank2-random	n_split_distinct	615	277
rank2-random	n_split_distinct	616	295
rank2-random	n_split_distinct	617	315
rank2-random	n_split_distinct	618	310
rank2-random	n_split_distinct	619	312
rank2-random	n_split_distinct	620	321
rank2-random	n_split_distinct	621	347
rank2-random	n_split_distinct	622	321
rank2-random	n_split_distinct	623	333
rank2-random	n_split_distinct	624	363
rank2-random	n_split_distinct	625	316
rank2-random	n_split_distinct	626	350
rank2-random	n_split_distinct	627	376
rank2-random	n_split_distinct	628	323
rank2-random	n_split_distinct	629	347
rank2-random	n_split_distinct	630	338
rank2-random	n_split_distinct	631	362
rank2-random	n_split_distinct	632	325
rank2-random	n_split_distinct	633	338
rank2-random	n_split_distinct	634	341
rank2-random	n_split_distinct	635	303
rank2-random	n_split_distinct	636	319
rank2-random	n_split_distinct	637	313
rank2-random	n_split_distinct	638	318
rank2-random	n_split_distinct	639	310
rank2-random	n_split_distinct	640	299
rank2-random	n_split_distinct	641	265
rank2-random	n_split_distinct	642	304
rank2-random	n_split_distinct	643	268
rank2-random	n_split_distinct	644	271
rank2-random	n_split_distinct	645	253
rank2-random	n_split_distinct	646	222
rank2-random	n_split_distinct	647	260
rank2-random	n_split_distinct	648	216
rank2-random	n_split_distinct	649	238
rank2-random	n_split_distinct	650	224
rank2-random	n_split_distinct	651	223
rank2-random	n_split_distinct	652	199
rank2-random	n_split_distinct	653	205
rank2-random	n_split_distinct	654	178
rank2-random	n_split_distinct	655	170
rank2-random	n_split_distinct	656	163
rank2-random	n_split_distinct	657	162
rank2-random	n_split_distinct	658	140
rank2-random	n_split_distinct	659	122
rank2-random	n_split_distinct	660	130
rank2-random	n_split_distinct	661	131
rank2-random	n_split_distinct	662	90
rank2-random	n_split_distinct	663	114
rank2-random	n_split_distinct	664	112
rank2-random	n_split_distinct	665	90
rank2-random	n_split_distinct	666	85
rank2-random	n_split_distinct	667	75
rank2-random	n_split_distinct	668	85
rank2-random	n_split_distinct	669	82
rank2-random	n_split_distinct	670	83
rank2-random	n_split_distinct	671	54
rank2-random	n_split_distinct	672	56
rank2-random	n_split_distinct	673	37
rank2-random	n_split_distinct	674	39
rank2-random	n_split_distinct	675	31
rank2-random	n_split_distinct	676	39
rank2-random	n_split_distinct	677	24
rank2-random	n_split_distinct	678	38
rank2-random	n_split_distinct	679	33
rank2-random	n_split_distinct	680	23
rank2-random	n_split_distinct	681	15
rank2-random	n_split_distinct	682	21
rank2-random	n_split_distinct	683	15
rank2-random	n_split_distinct	684	11
rank2-random	n_split_distinct	685	13
rank2-random	n_split_distinct	686	13
rank2-random	n_split_distinct	687	8
rank2-random	n_split_distinct	688	9
rank2-random	n_split_distinct	689	12
rank2-random	n_split_distinct	690	8
rank2-random	n_split_distinct	691	3
rank2-random	n_split_distinct	692	9
rank2-random	n_split_distinct	693	1
rank2-random	n_split_distinct	694	7
rank2-random	n_split_distinct	695	3
rank2-random	n_split_distinct	696	3
rank2-random	n_split_distinct	697	5
rank2-random	n_split_distinct	698	3
rank2-random	n_split_distinct	699	5
rank2-random	n_split_distinct	700	3
rank2-random	n_split_distinct	701	1
rank2-random	n_split_distinct	702	3
rank2-random	n_split_distinct	703	3
rank2-random	n_split_distinct	704	1
rank2-random	n_split_distinct	705	2
rank2-random	n_split_distinct	706	3
rank2-random	n_split_distinct	709	2
rank2-random	n_split_distinct	712	2
rank2-random	n_split_distinct	713	1
rank2-random	n_split_distinct	715	1
rank2-random	n_split_distinct	723	1
rank2-random	n_split_distinct	725	1
rank2-random	n_zero_disc	20	1
rank2-random	n_zero_disc	22	1
rank2-random	n_zero_disc	23	2
rank2-random	n_zero_disc	24	3
rank2-random	n_zero_disc	25	3
rank2-random	n_zero_disc	26	6
rank2-random	n_zero_disc	27	15
rank2-random	n_zero_disc	28	17
rank2-random	n_zero_disc	29	28
rank2-random	n_zero_disc	30	31
rank2-random	n_zero_disc	31	71
rank2-random	n_zero_disc	32	77
rank2-random	n_zero_disc	33	99
rank2-random	n_zero_disc	34	132
rank2-random	n_zero_disc	35	139
rank2-random	n_zero_disc	36	235
rank2-random	n_zero_disc	37	296
rank2-random	n_zero_disc	38	355
rank2-random	n_zero_disc	39	419
rank2-random	n_zero_disc	40	489
rank2-random	n_zero_disc	41	605
rank2-random	n_zero_disc	42	624
rank2-random	n_zero_disc	43	713
rank2-random	n_zero_disc	44	800
rank2-random	n_zero_disc	45	869
rank2-random	n_zero_disc	46	910
rank2-random	n_zero_disc	47	939
rank2-random	n_zero_disc	48	903
rank2-random	n_zero_disc	49	967
rank2-random	n_zero_disc	50	954
rank2-random	n_zero_disc	51	929
rank2-random	n_zero_disc	52	900
rank2-random	n_zero_disc	53	844
rank2-random	n_zero_disc	54	773
rank2-random	n_zero_disc	55	746
rank2-random	n_zero_disc	56	703
rank2-random	n_zero_disc	57	668
rank2-random	n_zero_disc	58	566
rank2-random	n_zero_disc	59	522
rank2-random	n_zero_disc	60	456
rank2-random	n_zero_disc	61	378
rank2-random	n_zero_disc	62	319
rank2-random	n_zero_disc	63	265
rank2-random	n_zero_disc	64	236
rank2-random	n_zero_disc	65	193
rank2-random	n_zero_disc	66	151
rank2-random	n_zero_disc	67	139
rank2-random	n_zero_disc	68	119
rank2-random	n_zero_disc	69	87
rank2-random	n_zero_disc	70	74
rank2-random	n_zero_disc	71	47
rank2-random	n_zero_disc	72	48
rank2-random	n_zero_disc	73	28
rank2-random	n_zero_disc	74	23
rank2-random	n_zero_disc	75	24
rank2-random	n_zero_disc	76	11
rank2-random	n_zero_disc	77	9
rank2-random	n_zero_disc	78	13
rank2-random	n_zero_disc	79	9
rank2-random	n_zero_disc	80	4
rank2-random	n_zero_disc	81	2
rank2-random	n_zero_disc	82	4
rank2-random	n_zero_disc	83	3
rank2-random	n_zero_disc	84	2
rank2-random	n_zero_disc	87	1
rank2-random	n_zero_disc	106	1
rank2-random	n_good_lambda1	44	2
rank2-random	n_good_lambda1	51	1
rank2-random	n_good_lambda1	53	2
rank2-random	n_good_lambda1	54	3
rank2-random	n_good_lambda1	55	3
rank2-random	n_good_lambda1	56	6
rank2-random	n_good_lambda1	57	4
rank2-random	n_good_lambda1	58	5
rank2-random	n_good_lambda1	59	5
rank2-random	n_good_lambda1	60	17
rank2-random	n_good_lambda1	61	15
rank2-random	n_good_lambda1	62	28
rank2-random	n_good_lambda1	63	46
rank2-random	n_good_lambda1	64	54
rank2-random	n_good_lambda1	65	62
rank2-random	n_good_lambda1	66	76
rank2-random	n_good_lambda1	67	125
rank2-random	n_good_lambda1	68	164
rank2-random	n_good_lambda1	69	176
rank2-random	n_good_lambda1	70	174
rank2-random	n_good_lambda1	71	293
rank2-random	n_good_lambda1	72	303
rank2-random	n_good_lambda1	73	365
rank2-random	n_good_lambda1	74	386
rank2-random	n_good_lambda1	75	501
rank2-random	n_good_lambda1	76	536
rank2-random	n_good_lambda1	77	588
rank2-random	n_good_lambda1	78	662
rank2-random	n_good_lambda1	79	728
rank2-random	n_good_lambda1	80	867
rank2-random	n_good_lambda1	81	895
rank2-random	n_good_lambda1	82	861
rank2-random	n_good_lambda1	83	894
rank2-random	n_good_lambda1	84	852
rank2-random	n_good_lambda1	85	888
rank2-random	n_good_lambda1	86	925
rank2-random	n_good_lambda1	87	868
rank2-random	n_good_lambda1	88	917
rank2-random	n_good_lambda1	89	879
rank2-random	n_good_lambda1	90	706
rank2-random	n_good_lambda1	91	728
rank2-random	n_good_lambda1	92	598
rank2-random	n_good_lambda1	93	552
rank2-random	n_good_lambda1	94	495
rank2-random	n_good_lambda1	95	431
rank2-random	n_good_lambda1	96	384
rank2-random	n_good_lambda1	97	352
rank2-random	n_good_lambda1	98	302
rank2-random	n_good_lambda1	99	268
rank2-random	n_good_lambda1	100	207
rank2-random	n_good_lambda1	101	162
rank2-random	n_good_lambda1	102	151
rank2-random	n_good_lambda1	103	105
rank2-random	n_good_lambda1	104	106
rank2-random	n_good_lambda1	105	66
rank2-random	n_good_lambda1	106	55
rank2-random	n_good_lambda1	107	27
rank2-random	n_good_lambda1	108	36
rank2-random	n_good_lambda1	109	24
rank2-random	n_good_lambda1	110	17
rank2-random	n_good_lambda1	111	14
rank2-random	n_good_lambda1	112	12
rank2-random	n_good_lambda1	113	4
rank2-random	n_good_lambda1	114	4
rank2-random	n_good_lambda1	115	7
rank2-random	n_good_lambda1	116	4
rank2-random	n_good_lambda1	117	1
rank2-random	n_good_lambda1	118	2
rank2-random	n_good_lambda1	120	2
rank2-random	n_good_lambda1	121	1
rank2-random	n_good_lambda1	127	1
rank2-random	n_good_conjugate	153	1
rank2-random	n_good_conjugate	178	1
rank2-random	n_good_conjugate	182	2
rank2-random	n_good_conjugate	184	1
rank2-random	n_good_conjugate	185	1
rank2-random	n_good_conjugate	186	1
rank2-random	n_good_conjugate	188	1
rank2-random	n_good_conjugate	189	1
rank2-random	n_good_conjugate	191	1
rank2-random	n_good_conjugate	193	1
rank2-random	n_good_conjugate	194	1
rank2-random	n_good_conjugate	195	5
rank2-random	n_good_conjugate	196	4
rank2-random	n_good_conjugate	197	3
rank2-random	n_good_conjugate	198	9
rank2-random	n_good_conjugate	199	5
rank2-random	n_good_conjugate	200	9
rank2-random	n_good_conjugate	201	10
rank2-random	n_good_conjugate	202	5
rank2-random	n_good_conjugate	203	13
rank2-random	n_good_conjugate	204	14
rank2-random	n_good_conjugate	205	18
rank2-random	n_good_conjugate	206	14
rank2-random	n_good_conjugate	207	21
rank2-random	n_good_conjugate	208	23
rank2-random	n_good_conjugate	209	21
rank2-random	n_good_conjugate	210	21
rank2-random	n_good_conjugate	211	37
rank2-random	n_good_conjugate	212	43
rank2-random	n_good_conjugate	213	41
rank2-random	n_good_conjugate	214	40
rank2-random	n_good_conjugate	215	50
rank2-random	n_good_conjugate	216	70
rank2-random	n_good_conjugate	217	56
rank2-random	n_good_conjugate	218	72
rank2-random	n_good_conjugate	219	75
rank2-random	n_good_conjugate	220	76
rank2-random	n_good_conjugate	221	84
rank2-random	n_good_conjugate	222	115
rank2-random	n_good_conjugate	223	117
rank2-random	n_good_conjugate	224	118
rank2-random	n_good_conjugate	225	132
rank2-random	n_good_conjugate	226	118
rank2-random	n_good_conjugate	227	149
rank2-random	n_good_conjugate	228	153
rank2-random	n_good_conjugate	229	165
rank2-random	n_good_conjugate	230	157
rank2-random	n_good_conjugate	231	177
rank2-random	n_good_conjugate	232	223
rank2-random	n_good_conjugate	233	217
rank2-random	n_good_conjugate	234	250
rank2-random	n_good_conjugate	235	248
rank2-random	n_good_conjugate	236	273
rank2-random	n_good_conjugate	237	261
rank2-random	n_good_conjugate	238	310
rank2-random	n_good_conjugate	239	289
rank2-random	n_good_conjugate	240	333
rank2-random	n_good_conjugate	241	309
rank2-random	n_good_conjugate	242	355
rank2-random	n_good_conjugate	243	319
rank2-random	n_good_conjugate	244	358
rank2-random	n_good_conjugate	245	365
rank2-random	n_good_conjugate	246	351
rank2-random	n_good_conjugate	247	410
rank2-random	n_good_conjugate	248	409
